4.853181439993383606e+01,3.647367734725646127e-01,4.842804778745750105e-01,-1.404816054979420858e+00,-1.695669631110231279e+00,-2.743881857352597375e+00,-5.527736392267488252e-01,1.445939671304818042e+00,-1.720663315811783445e+00,1.488359317618208610e+00,7.706208471390072479e-01,-9.475192170726617347e-01,5.492192337538006619e+00,1.388524163727880456e+00,-2.972303253208136709e-01,-2.508754067265341892e+00,-2.149237196560846108e+00,-3.689495143126026555e+00,-1.446986954592085484e+00,-1.170019277040264427e+00,-2.249923324562785876e+00,2.812904577364420677e-01,-3.483844281437271651e+00,-8.977337314093677412e-01,5.112876558651817671e-01,-5.181520216869067497e+00,-1.672369387529541784e+00,-7.574908208356752048e-01,4.585575907017658714e+00,5.694223360231118747e+00,-4.346248835955272005e-01,-2.382748184312184048e+00,4.669816656061462901e+00,3.785555240648990627e-01,-1.162262219365590710e+00,1.124007024705985902e+00,-2.590012120783619309e+00,2.309858678126181175e+00,-6.666119704163101511e-01,-1.425263734735340959e+00,-3.445316738650435084e+00,3.097091430808183166e+00,-7.757649242318316318e-01,-1.428832760118891709e+00,-3.898889956573829974e-01,2.700289894711917604e+00,-2.892974873917229406e+00,1.940661250997490983e+00,3.314255930553025475e+00,5.636527433705704304e+00,-4.694287755303097498e+00,-1.442246031940049189e+00,-5.698021960483629300e+00,1.363036656900228349e-01,4.522415226346003514e-02,-1.388025076997495555e-01,-6.045063994529590978e+00,-2.760890635957102823e+00,4.082983429229847694e+00,7.807631418932954759e+00,2.059167437109528542e+00,-6.409031493808496904e-01,-3.740754159013664371e+00,5.913678477321914428e+00,8.219713955643255243e-01,-8.063184875017204156e-01,5.294285122644529551e+00,-2.271857774675458685e+00,-6.507735124167322027e+00,1.390525608382727762e+00,1.806842537406418314e+00,-2.188813422061044456e+00,-1.134161785114856311e-02,1.305774982534418704e+00,6.163865088524627112e-01,-5.119303650020042840e-01,-2.264051926392490977e+00,1.888446643132253966e+00,2.133716322098514251e+00,1.787878461155380627e+00,3.356867304659474360e+00,-2.147660479649577958e+00,-1.805198516828503408e+00,-2.267168416539498743e+00,-1.430098862322362274e+00,-3.440156251531532039e-01,2.597810127243029843e-01,1.371229094963641870e+00,2.512496630879555770e+00,-9.891252074001335437e-01,1.754737616410044998e+00,-5.791244380050941665e-01,-7.212089655991119619e-01,8.154727054579318235e-01,2.706504579736449673e-02,-2.194195891239476282e-01,-4.091796352972690620e+00,1.302753793409247296e-01,-6.430655099964599053e+00,2.880285203693090157e+00
3.647367734725642241e-01,4.960532836582203231e+01,5.180037110419498880e+00,-3.529166152108559551e+00,-2.585670795576584524e+00,-1.271665559788131672e+00,-3.709404321557418616e+00,4.581915252941674011e-01,1.427249320697773438e+00,-1.853271315797397678e+00,1.978653746542556879e+00,4.062367174544482928e+00,6.034173177622683681e-01,3.669774362987686445e+00,5.555328348315472731e+00,-2.890643485536190660e+00,-3.794689963855285342e+00,4.452440592306441403e+00,3.154199516067280218e+00,3.938170056924773732e+00,-2.539491428527985928e+00,2.008010502868586400e+00,-1.309474521538069425e+00,1.852990295892975814e+00,-8.173261134350678176e-04,-2.848903202387786937e-01,9.596982854323191647e-01,-1.722468179639161934e-01,1.506623709662403110e+00,-1.657532638936062286e+00,4.126950904794282948e+00,4.508378675791147039e+00,3.966011287500855742e-01,-1.070296697309098155e+00,-7.445102969792137815e-01,-1.590942195779190049e+00,-1.375855919425696072e+00,7.633640188925709946e-01,-2.439962594001498175e+00,-9.897252538276566369e-01,-3.470760490238532725e+00,-1.760885633864147370e-01,-2.517012170696201423e+00,-2.604897692042952850e-01,-6.854606444658091213e-01,-1.316698062616947107e+00,-1.260415985051809074e+00,-3.155486621092835176e+00,-2.345242971275353749e+00,4.332125915619572609e+00,2.824998560525405100e+00,-3.180123897007541611e+00,-3.193972458014687099e+00,-2.994801910804966924e-02,-3.425084125550059699e+00,-2.771821047477830202e+00,-2.943149236577207173e+00,-2.632053418077188844e+00,-3.256665572250151186e+00,-7.101715302128097651e-02,-9.812717466902327601e-01,-3.655541723862012926e+00,4.482607306721223317e+00,-3.930739579448099708e+00,1.923555500536957341e+00,1.915829718108768898e+00,-3.526323875157189480e+00,-3.726513503070478794e+00,-5.732016888751128469e+00,5.028401938160945939e+00,2.220306416562409790e+00,1.901052555720062598e+00,1.420071171497767404e+00,-2.562829203423746538e+00,1.446462763552543163e-01,5.402384795695764019e+00,1.205664997763230106e+00,4.910039557520173292e-01,1.166849921000972401e+00,3.237021082865709332e+00,-1.348160568660994540e+00,4.522859567025976801e+00,2.448339492707142462e+00,-7.799784996721785824e-01,-1.638826432163069891e+00,1.506231716466801318e+00,-2.681188281171926313e+00,3.009929040778606790e+00,-2.223178236021462750e-01,-4.869833143255456243e+00,3.526753308325004888e+00,-9.763349355512958017e-01,-2.809456853473121907e+00,4.812684631411701663e-01,-1.932535879101590526e+00,-6.025224855018369574e+00,1.143383964737831215e+00,2.867451639481764403e+00,-2.175569235490893316e+00,2.585735592110978587e+00
4.842804778745757877e-01,5.180037110419498880e+00,4.676840365011590706e+01,1.977021863501599030e+00,-5.019687873292005165e+00,-5.585400303810293954e-01,-5.088189067109064601e-01,5.774940507137630297e-01,3.648560821132324633e-02,-1.671332114922822409e+00,4.521929908023569311e+00,2.988992327993993461e-02,8.098255620431402679e-01,-1.923791872051805241e+00,-1.793798140633858340e+00,-2.154367027375853727e+00,-1.302891238204486823e+00,-5.497419403336961663e-01,-1.421873282016717033e+00,-2.477149087835434305e+00,5.128427596688502899e-01,-1.852160813321373611e+00,2.223124205561830991e+00,3.483160911800240012e+00,8.387556125935646811e-01,-2.912918133224431383e+00,1.931190688014951640e+00,-2.109293307245184490e+00,-1.652949143813962213e-02,1.700405797418558587e-02,-3.730990846590085397e+00,-9.685283818361920538e-01,6.459308518110737918e-01,-2.814909500100279960e+00,-4.865844479362209096e-01,2.196243312513760149e+00,3.586546026842102552e+00,9.587797127382206019e-01,8.475047028555113826e+00,-7.091883033645395296e-01,-7.153186138447145126e-01,1.098777858593325440e+00,6.220744026538096882e+00,2.385583615985740202e-01,3.366435728004338213e+00,-3.321398899885834144e+00,-5.525107288182572463e-01,-2.764491369528281894e-01,-4.070881978561599723e+00,2.274556679930462622e+00,-4.271494077321825067e+00,-4.020673144572181279e+00,-1.583570214135785026e+00,-2.741584916618595713e+00,2.682373596539245675e+00,2.457896592231292754e+00,3.251511616776542990e+00,4.141907858254674224e+00,-1.800011601740670431e+00,2.602377971397574097e+00,-7.087556386639098926e-01,4.708468787835727865e-01,7.364957193290409876e+00,-1.361595730262879167e+00,3.945553369149057854e+00,-4.080147841166060552e+00,-4.268839939681372542e+00,-2.254338995005974733e-01,-4.699174848227303906e-03,3.324876605043762812e+00,6.034521191715698230e+00,-2.042193786737253269e+00,2.354285687256092885e+00,2.198198747897072813e+00,-3.349242018509904550e+00,1.423743404261962109e+00,1.750929889065671707e+00,4.439158933304764965e+00,-2.086393918955887494e-01,1.061715313357018076e+00,1.633061167351424814e+00,-8.735410251016920702e-01,-1.465371712230142176e+00,-1.830876027849688281e+00,-1.934192530394033938e+00,-3.136360178928285336e+00,2.811598014369768084e+00,-5.600603445469367614e-01,-3.870937852286960301e-01,-1.023205649292990627e+00,4.129888836290895426e+00,-3.766428307552291965e+00,-6.742219305050992650e-01,-5.119587889600237807e-01,-5.427227892021231348e+00,7.418560805677576475e-01,5.554376057717944626e-01,1.594520981708994478e-01,-1.044376431468936328e+00,-9.509098612209424539e-01
-1.404816054979418860e+00,-3.529166152108559107e+00,1.977021863501600141e+00,4.903039474261601072e+01,-1.555393018568076879e+00,2.379271145873559146e+00,3.199727964382406697e-01,-2.790931865332709094e+00,6.310892748967078525e+00,1.010098728618456621e+00,3.412849673952421670e-01,-3.442590945104390787e+00,-6.482290177723215585e+00,-2.016997601059418166e+00,-4.290326184322871828e-01,-1.651998492522917195e+00,-3.730413058722929165e+00,-3.439318777907457214e+00,1.682920982692215128e+00,1.815905627172985426e+00,1.285704511280234330e+00,-4.986073785250894730e+00,-8.549559630555080281e-01,-7.062467492341993891e-01,-1.726075504335285782e+00,-8.274394488308169926e-01,-3.138534377349381455e+00,1.242389358493529272e+00,-8.104465238212217315e+00,5.700470539933913949e-01,4.391515270677516902e+00,-3.221928269005975842e+00,2.746992816534318482e+00,-3.874112090088120963e-01,4.735342991345165009e-01,1.865674780600923954e+00,4.567937700073181340e-01,-1.634221878595880195e+00,1.555437675485325855e+00,5.899928125150123215e+00,1.942126509107927612e+00,-8.039033067729062232e-01,5.458201690460053435e+00,2.550950383805879351e+00,-1.905020674335655140e-01,8.737541660529560827e-01,1.471840959199622656e+00,-1.645907424086272774e+00,5.961446109768711032e+00,2.849023308218793460e+00,-2.270391721195938572e+00,3.689967369726409263e+00,3.660236811937016554e+00,1.272765594605536954e+00,1.801299881046878992e+00,4.449666942441120376e+00,8.466990171838898460e-01,-5.198732856545221992e+00,2.427754273135442453e+00,-5.907527947643036181e-02,-1.092934126252173843e-01,-1.465695283695057416e+00,-1.161269688673522760e+00,9.400765892095030996e-01,6.103667889805706320e-02,1.516940745292635340e+00,-4.452519335097675501e+00,1.326736587321462268e+00,-4.533351324498038792e+00,-1.619037145071275052e+00,2.732936192154147292e+00,5.945971024635610114e+00,3.222407563387753804e+00,-2.023893288888092279e+00,-1.704665301155370960e+00,-2.275059941495483962e+00,1.745755426673743615e+00,1.976874601937136156e+00,-2.776248039563946168e+00,-2.870294990050337169e+00,-1.473563254062592920e+00,-1.299276285365720485e+00,5.964386795649649908e-01,1.203716018828676182e+00,8.343789264753917578e+00,-9.044525193971773014e-01,-1.732665323216531439e+00,1.118188547247717324e+00,2.765534092429645874e+00,-2.651014088522833489e+00,2.616591507090846758e+00,3.034974601950728879e+00,4.081373796389189401e+00,4.126580731927736778e+00,-6.182848112667037321e-02,-1.804235519939818344e+00,1.313125971371240097e-01,2.838410264761912050e+00,1.684990289749198622e+00,8.048658602187930278e-01
-1.695669631110230391e+00,-2.585670795576584080e+00,-5.019687873292005165e+00,-1.555393018568076435e+00,5.060082843112930817e+01,1.091166547027362599e+00,3.257772426037377489e+00,3.667890403812082978e-01,-1.351441948548762095e+00,5.286394228848611654e+00,3.640574876869112853e+00,-6.396778484659121133e+00,8.035946627184008539e-01,8.327314583432876560e-01,2.780669396513931191e-01,2.843819570398763652e+00,-2.015060534937228365e+00,-8.707952094144355559e-02,1.692007727891351232e+00,2.347364894306667615e+00,-7.980031057347956036e-01,6.113958632294816731e+00,-1.665865127001152912e-01,1.337888805000591264e+00,-3.713034689015874523e+00,6.076795921112508880e-01,2.095277088771842600e+00,-3.691007347618168843e+00,-4.615520800441261784e+00,2.457275319195876495e+00,3.749894173342778192e-01,-2.335735290052785018e+00,2.329803181629020337e+00,9.627952040869285355e-01,-9.876714067728786794e-01,-1.356306005763873168e+00,-2.474377514015528579e-01,1.362653652001083460e+00,1.878609819498163747e+00,4.980890358233813209e-01,1.573674828992437158e+00,-3.494806323430530437e+00,2.782064788186538351e+00,-2.045773887884295039e+00,-4.189979768894657397e+00,-1.928491143580474132e+00,5.179304710307092385e+00,1.586499572971178162e+00,-2.313372283785312788e+00,3.511001139024386930e+00,3.848175246361580815e+00,-1.495895878668518142e+00,4.989293503374693017e+00,2.749286721719997328e-01,-3.157982989759257286e+00,-5.881317394259943931e-01,2.735462992331891829e+00,4.488028195969444023e-01,-1.000635152290742624e+00,4.519530113219852652e+00,-8.690593869898125545e-01,2.904018596328135082e-01,4.861114650347991173e+00,-2.205465468768623705e+00,-6.352652112202666679e+00,-7.261629733693238720e+00,-4.566205929169228739e+00,-1.556042524779886582e+00,-1.276603886544679600e+00,4.754732336636621759e-01,-6.750083042645130815e-01,-6.622851663527664634e+00,-5.593662734671480230e+00,-7.694302333037233987e-01,4.895616181810223400e-01,-3.302140067148524594e-01,-5.401377026963925410e+00,1.851382737838869641e+00,1.325686185610909895e+00,-2.670049503654826073e-01,3.278207277023654775e-01,4.278908426760588135e+00,-2.035402693059111368e+00,2.209631646428727336e+00,2.573226187577265289e+00,-5.190258745409014551e+00,5.199179743435691670e+00,8.980920748547962518e-01,1.324790760355594177e+00,-4.692753794034394410e+00,1.468247697621874792e+00,9.813505434138394268e-01,-9.377047058300550519e-01,1.508854024105062419e-01,-4.016313270858175244e+00,7.048546491980495210e-01,-3.093988497946994709e+00,2.424098791955199061e+00,-2.085234004531124175e+00,3.722060941575932258e+00
-2.743881857352596931e+00,-1.271665559788131894e+00,-5.585400303810289513e-01,2.379271145873558257e+00,1.091166547027362377e+00,4.955847110524948107e+01,1.544395179291812248e+00,6.056048019507429991e+00,-6.038013315345832410e+00,-1.185867567507150833e+00,5.206794336541120671e-01,6.481167868358055362e-01,1.950983665854782723e-01,5.371405294469878022e+00,-2.109003404757463063e+00,-1.187975371587146167e+00,4.586457744844485873e+00,3.779551586703037369e+00,5.643495345036567024e+00,-7.923118011531631311e-01,4.522028433923963142e+00,-1.613822492123190955e+00,-4.302769123457252931e+00,-1.141457865233867164e+00,4.991593411586190854e+00,2.068446309275664863e+00,-3.229354591329352431e+00,-2.516606012830989947e+00,1.787856949812592466e+00,1.397617697407026460e+00,2.950863999922296310e-01,-2.930449133227823744e+00,-2.013264303747960060e+00,4.582583497244975823e-01,2.705814437512106263e+00,7.621840739708110046e-01,-2.323489103423540758e+00,4.609272113855198860e+00,-3.456092306451532981e+00,1.664825428074065750e+00,-7.870224624142080350e-01,-3.311243093293671613e+00,4.190521685358035597e+00,-1.280283946018866637e+00,1.201663569903402395e+00,1.540863285517681813e+00,-4.290547938958256258e-01,-6.318412294841555976e+00,-1.591295970491598766e+00,3.177750387937888998e+00,-9.088112163199549842e-01,-4.211724871767246192e+00,1.323977118423668720e-01,-3.203579147027776575e+00,7.955754991609143012e-01,-2.934270923048728275e+00,7.837140155006743214e+00,-5.288080740549101932e+00,-1.807229098752459462e-01,-3.612395834595361066e-01,4.217358196109568524e+00,4.687203113586993375e+00,-5.322117476422794091e-01,1.226267315771580657e+00,2.947606200578412494e+00,3.545655661189968999e+00,-3.019074123232218909e+00,-2.294308491034266595e+00,2.470387914247716310e+00,3.849824358351530140e+00,3.290852380734992977e+00,4.825925332573344662e+00,2.278704135231329087e+00,1.740384410303988494e+00,7.226896553164092740e-01,1.068486229545502875e+00,7.938594161943277605e-01,-4.234167288261065032e+00,-3.562929396247038749e-01,-3.101266913928282687e+00,3.485235596463015728e+00,1.980884059274297337e+00,-2.556054361917354356e+00,-1.122188294596470959e+00,-2.138228606994638348e+00,-2.842536137833166610e+00,4.835676767369235129e+00,3.006666041267213707e+00,2.563593709092666817e+00,1.925662077950671680e+00,5.023935496544305046e+00,4.422277176360638329e+00,-4.812662667816605677e-01,1.455358374322345716e+00,2.276392252612501554e+00,1.996343875789991396e+00,-3.890119020695390617e+00,-1.435336079204904358e+00,-1.218213149864335820e+00,-1.733716948062701491e+00
-5.527736392267484922e-01,-3.709404321557419060e+00,-5.088189067109067931e-01,3.199727964382412249e-01,3.257772426037377045e+00,1.544395179291811804e+00,5.207179729889598718e+01,-1.285496546775420912e+00,3.659796177549684781e+00,-2.638561930529196520e+00,9.947592393723555526e-01,2.757605781902425779e-01,1.137630228780984964e+00,1.580256128664546234e+00,2.694294420231872156e+00,1.623123276876433208e+00,-2.759287587182006618e+00,5.220562722865681238e+00,2.163767207896580835e-01,-8.471989124270560279e-01,-1.905961352679005572e+00,5.866926033887827963e+00,3.807013064722728490e+00,2.187279159988222699e-01,4.046840786378075094e+00,1.190122303201541110e+00,5.618914182922973843e-01,3.031058273094698663e+00,2.659517217267036937e+00,1.048149751648925765e+00,-1.300537978143470719e+00,3.160703310298648816e+00,2.694362571445295895e+00,-3.857770673032786757e+00,9.937613131241200826e-01,1.527120714100792975e+00,-6.890381146108667254e-01,8.763645798149222177e-01,-1.774145309320673825e-01,-2.029972279227787890e+00,-5.130631234765675508e+00,-3.104817122445716837e+00,1.605631293007132587e+00,1.530992389018363209e+00,-3.587030282968363792e+00,9.677073178808220932e-01,1.193116526609909522e+00,1.093050980619147738e+00,3.684464395387194280e+00,-8.668405307437829777e+00,1.224690049951570936e+00,-3.635178675413449856e+00,3.664880033404365633e+00,2.766120820092768717e+00,1.798778988776553733e-01,-2.071652009034682163e+00,-1.594597969757761413e-01,-1.045131242602058474e+00,1.038157984138047718e+00,3.203035931385156854e+00,9.561798397758172197e-01,4.924756576625384796e-01,1.324073507780892278e+00,-2.252573159423054694e+00,4.144293272728412081e-01,4.396095303231464801e-01,-3.638309183124824653e+00,3.369757502510904335e+00,4.898950742998524621e-01,3.355388229481473417e+00,-1.186281190479904213e+00,-3.839280766225109609e+00,3.225002914152755640e+00,1.897086922345021798e-01,-4.215334356992548770e+00,-4.305013271001302932e+00,-1.223457207513386491e+00,-2.472363412948575534e-01,2.554675995833267432e+00,-3.676779970261237818e+00,3.412248239427698504e+00,-3.262214195039386588e+00,1.466288150247523348e+00,5.080731345423012080e+00,-6.506964300421485881e+00,2.739027933238701085e+00,7.526408341470859353e-01,-1.908909010989404686e-01,-1.855776313906738251e+00,2.149387727331585562e+00,1.600114742396373524e-01,3.024389837355582422e+00,8.827061693710962942e+00,-1.495028758389901034e-02,-5.373292383368435843e+00,-2.225246791801152035e+00,-2.944700115463215195e-01,-2.700208881130865990e+00,1.627262906650764007e+00,-1.388011340376033687e+00
1.445939671304818264e+00,4.581915252941680672e-01,5.774940507137629186e-01,-2.790931865332709538e+00,3.667890403812082978e-01,6.056048019507430880e+00,-1.285496546775420024e+00,4.674711228624278192e+01,-1.602151213999930102e+00,9.140173964150540842e-01,1.209677834643611005e+00,9.959614060758068543e-01,1.134630510997932884e+00,8.120974800699324092e+00,9.122333112621091589e-01,7.160886868126529414e+00,-1.982923938232740158e+00,-2.849058768795921459e+00,1.644431603059618441e-01,-3.521873922030384296e+00,1.050908889282265779e+00,1.586333944197964696e+00,6.104466603639994382e+00,1.818285572700408803e+00,-3.403255669931470440e+00,-4.413303035537754937e+00,9.236128849579796629e-01,-4.488936986627090953e+00,1.133759573978883273e+00,3.518481741878926039e-01,-5.785931924212188715e-01,-5.773640026361288591e+00,-5.356638704828195152e+00,-2.379554610867685494e+00,-2.803191364653415896e+00,2.636856482086562536e-01,9.262282350334402614e-02,-1.151991403869783159e+00,-1.129223710681267034e+00,2.156827039785134570e+00,-3.659815919156356845e+00,-1.429249718348160503e+00,-5.607993149855648340e+00,5.949067980705927461e+00,-2.433035305002749116e+00,3.731747186580811615e+00,-1.498782032808813280e+00,-1.727210854903872050e+00,8.430684423256055382e+00,3.096160181531864897e+00,-4.456934958732146068e-01,-1.736480022323657391e+00,2.840394345597111236e+00,-2.989621166156304799e+00,1.680344319472081738e+00,1.101158806675719859e+00,1.068264364840994851e+00,-3.661010580051815566e+00,-8.527502711599934671e-01,-8.036485632760943520e-01,1.179717601438278862e+00,1.872128629379436804e+00,6.068316143377617822e-01,6.135007596254608231e+00,-5.148589897889376266e-01,2.206443685996232862e+00,1.386416238479932783e+00,-1.080572540672111170e+00,3.391068484720297871e+00,-1.404705552430973281e+00,-1.019329846612946566e+00,2.088198170877400450e+00,2.206240670790009517e+00,3.309388912124263893e+00,1.509468281510227383e+00,-2.960862788750103558e+00,-1.137311243399618643e+00,1.602952241113411169e+00,4.616979152014883070e+00,-3.429652120841510943e+00,3.888475357873330207e+00,-8.637385734982977459e-02,-2.029256708976244217e-01,1.260093956264696891e+00,-2.168281965341285922e+00,-4.518902522485841011e+00,5.328206221387898900e-01,-2.291566123181157710e+00,6.068103500857389143e-01,8.067384043173800867e-01,-4.904742481442407875e-01,-7.787490373320570258e-01,-1.160424629783305822e-01,3.172619554916010998e+00,4.750126040820321194e+00,1.209496635321040570e+00,1.472425413776478065e+00,-1.614224569927259045e+00,3.157499234205046967e+00,1.967356546256146643e+00
-1.720663315811783001e+00,1.427249320697773882e+00,3.648560821132303816e-02,6.310892748967079413e+00,-1.351441948548762095e+00,-6.038013315345833298e+00,3.659796177549684337e+00,-1.602151213999929880e+00,4.695971810977360406e+01,-2.675346631158365351e+00,3.531981789390924220e+00,-1.610945403545869903e+00,3.436554158205298748e+00,4.496050697465892476e+00,2.702866347685739967e+00,-2.114740026173568044e+00,2.180932436421521459e+00,3.006463363213626394e+00,8.626254208037263949e-01,1.028776588946713533e+00,-1.550548769353913059e+00,2.468586132208602901e+00,-1.492521308328414342e+00,-1.952984617621110530e+00,-1.963316843243728682e+00,5.729081566516206259e+00,-1.970390230934952802e+00,3.533136980869604482e+00,-4.415144535182795038e-01,-1.503827850940016031e+00,-1.845732864979536592e+00,3.746287979904003862e-01,7.068070879957425445e-01,1.925799702023052840e+00,1.599296177428651544e-01,3.972118782408792015e+00,9.303289116880724130e-01,1.031785818314922665e+00,-3.606639112465273911e+00,-5.821527048079783162e-01,-3.456647243972707173e+00,-1.125845362692257101e+00,-5.231178480407315590e+00,1.106575797628981395e+00,-6.565196829453842087e-01,-1.796268743295171555e-01,3.606572203993159142e+00,2.211064742181432785e-01,5.945920973417615052e+00,-4.539338495690256714e+00,-9.087330975372291952e-01,-1.839829035792639234e+00,-1.421413095054842923e+00,-6.866830385176936780e+00,3.970001676296034621e+00,-2.162255983704371776e+00,-1.656212059876590370e+00,-2.798533308079869525e-03,-1.965433293481381183e+00,5.514020630427340919e-01,1.570635900249904182e+00,-4.086097465584795252e+00,-4.042982111631310715e+00,1.712011768794779121e+00,-8.186771565251688143e-01,-6.351064821746250644e-01,-2.472045685826353978e+00,4.658088460973619505e-01,-8.196911858916861027e-01,1.784724466107730612e+00,-5.450770961995423658e-01,-9.477282139616766132e-01,8.204224559618628065e-01,3.897721663591916741e+00,-3.754474818504404676e-01,-3.894638266719661956e+00,4.740546436643549910e+00,-2.714513621917312935e+00,-2.629588956020470825e+00,2.171929532708527066e+00,-2.201437115133356048e+00,5.712565779271807642e-01,-2.602457661842171976e+00,-4.040398449411375381e+00,3.441234276546920157e+00,4.588316003313659408e+00,4.897914363408807148e+00,-3.982135944077163536e+00,-3.965427518115221872e+00,-4.988491451720805436e+00,3.687164114597692444e-01,-3.412854226769264976e+00,-1.097650472054837678e+00,-8.423090529034998886e-01,9.605143574123152783e-01,-1.209241396954618408e-01,-1.612803821097575252e+00,2.489608092376760951e+00,-5.041824665923615001e+00,1.772302944360661048e+00
1.488359317618208832e+00,-1.853271315797397012e+00,-1.671332114922821743e+00,1.010098728618457065e+00,5.286394228848610766e+00,-1.185867567507151277e+00,-2.638561930529198296e+00,9.140173964150546393e-01,-2.675346631158365795e+00,5.204095142614728786e+01,2.496595505717658536e+00,-5.355184723361035015e-01,2.744854711310567463e+00,1.006051742465249976e+00,-5.101204219394747774e+00,2.220853691115907413e-01,-7.892898332341048429e-01,-6.924711594210294363e-01,-1.137047482976647483e+00,3.702435880220056874e-01,-2.219163038773983854e-01,-2.432311334913983547e+00,-2.764377340615214340e+00,-6.264396480108825882e-01,5.071838481603811566e+00,1.853658063628503605e+00,-6.166584559294602030e+00,2.478980571113900577e+00,3.372356444786595464e+00,9.992246259066931424e-01,-3.483952750215070004e+00,-6.503926781992315220e-01,-9.748131684388582352e-01,1.662668410728946333e-01,4.116913579831527947e+00,3.743921358933331778e+00,2.237017898216945966e+00,-8.827669788850601718e-01,4.215030118076343868e+00,-6.806381877461248342e-02,-3.243028880684510007e+00,-1.094857921559986735e+00,-1.563672553923094455e+00,2.083755828431813617e-01,1.971259506829946107e+00,2.920298499604389253e+00,1.855067438643990263e+00,-8.633996114181713422e-01,-2.631741459266159211e+00,2.493645012915847836e+00,4.555986877764815368e+00,2.271354894243351907e+00,1.604707249541295955e+00,2.040842119259062670e+00,-2.672338734692788265e+00,2.980062526007607016e+00,-5.404990168879824530e+00,-2.836964907212360831e+00,3.845015660749729669e+00,-2.280505114555724688e+00,-7.753330963937872244e-01,-2.051298248260039703e+00,-5.414990190155047900e-01,-1.351614826350204135e+00,-4.238938243053075539e+00,-4.169224040111806140e+00,-2.496222519601991596e+00,1.198982361983360168e+00,4.383130700846393779e+00,-3.928097484915138882e+00,4.066319107066428962e-01,-2.895196072266560172e+00,-1.047680985854695601e+00,3.357616282840643507e+00,1.564298807193326368e+00,1.681761612391813321e+00,-8.249498994365858096e+00,8.187238719781527729e-01,-4.224721575025520259e+00,-5.066241255073081540e+00,1.358308389538059435e+00,-1.639655304661479795e-01,-2.398807215123192282e+00,-2.331443490010565167e-01,1.062279076574297099e+00,4.801938518617527407e+00,-4.114237023207268251e+00,-3.863506616477651257e+00,-4.296788848317818488e-01,-3.535155652853431807e+00,-3.382921725833376136e+00,9.932853607129529250e-01,-2.522542256833078422e+00,-1.828446477615698118e+00,1.002949401130987184e+00,-6.201547885630851464e-01,1.705424460744286330e+00,-2.081779080160124640e-01,7.186267210475723921e+00,-1.237795759541679752e+00
