2.776868940656463280e+01,-4.645065686606964506e-01,3.876112014772118974e-01,-3.575905084732827754e-01,-2.036702093920020662e+00,-9.197328596753119312e-01,-7.097563189697996267e-01,2.552411268785305332e+00,-3.162299214609914255e+00,7.675715578416434370e-01,-3.721947210526377781e+00,-2.712330388388095148e+00,1.309833298162740078e+00,7.151211639271927434e-02,-2.506122143412590653e+00,-2.501937216376661333e+00,9.634692250359502830e-02,-1.601641777280892409e+00,2.601330512189808930e-01,3.890029271907499364e+00,4.150072744717052675e-01,-1.961474711291094408e+00,4.507685109851617078e+00,1.503191024326545167e+00,4.810755650125349003e-01,-4.489001150678560981e-01,-3.491326713397480574e+00,1.581040710511912417e+00,3.761270304323857339e+00,1.488699183744297994e+00,7.147778060020151258e-01,2.332539958177374473e+00,2.208352986641116456e+00,-2.848044645219899085e+00,-5.646889225614191293e-02,4.410690544756974418e+00,-1.568550131073765508e+00,3.443872476161441654e+00,2.196597331731235947e+00,-1.180021754357732489e+00,-7.582818705771002810e-01,-1.686813895556841469e+00,-1.968913035041710835e-01,4.244317509934262406e-03,1.436839077449543423e+00,-2.469614149345708665e+00,-3.367705801081381178e+00,-5.134671192273877471e-01,-7.816164371529165100e-01,-4.662319497571125737e-01
-4.645065686606970612e-01,2.339969625980747381e+01,7.365414090492713832e-03,-1.382557852314092450e+00,-3.982754162592885283e-01,-4.225588349481193551e-01,-1.007536123120940541e+00,-2.155127887680001297e+00,1.598706304090899311e+00,1.015147886087022888e+00,-4.147698838340652117e+00,-5.558975827186318774e-01,-3.576703310551185400e+00,-1.468470689124023121e+00,-2.606207728413220792e+00,1.597614365461683894e+00,-2.012436924097207758e+00,-3.693933885430033648e+00,-2.226969021570325502e+00,3.987472261194313639e-01,1.228214175373523620e+00,-2.352028708070427743e-01,-1.180637325946744864e+00,7.039034996043710413e-01,3.399697682866815729e+00,-1.495236418670240264e+00,-1.159610176508774293e+00,-2.690926791715967936e-01,1.333575245338542159e-01,-2.139652669245715177e+00,-5.986540868451842856e-01,-3.367300127166259482e+00,-6.224866124259288425e-01,9.219513278261763922e-01,-4.286657636930899518e-01,3.022864675565846149e+00,-2.285597227707454326e+00,1.728683795652446342e+00,2.991099310532558508e+00,-4.328937447037015218e+00,2.339438117397521388e+00,-1.237307379499428817e-01,1.329828200402736638e+00,1.879066586905969283e+00,-3.976510702478631032e+00,1.777072142388567810e+00,1.145649867565923241e+00,-2.389962234226378879e+00,4.742590250751900216e-01,-3.653354227639370455e-01
3.876112014772115644e-01,7.365414090492936744e-03,2.110254539102231774e+01,7.389601182581390093e-01,-2.153659200892643621e+00,3.677569699472318376e+00,1.381314775387486593e-01,5.305083583620561205e-01,-2.574318507382663324e+00,1.859257144459061983e+00,1.305733993738648513e+00,-5.283823406273859824e+00,-1.644390811166181535e-02,-2.018273129921884235e-01,2.367230431585035877e+00,-1.146661166577931379e+00,2.515676351067130945e+00,-1.902944655758323611e+00,1.429166205781058574e+00,-1.203602881144971048e+00,9.850592014709331767e-01,-4.122727205814921803e+00,-3.701400935132150849e-01,-1.468096589242793737e+00,1.008289661054938113e+00,-1.374935167897110455e+00,-2.888230684335101994e+00,1.323243705282756977e-01,-1.548876218035335040e+00,-3.936868808707159051e+00,2.680815682144214840e+00,2.818692212684057008e+00,-6.902160455334567235e-01,-1.259328698476505748e+00,-3.232453285238977347e+00,-1.130841238093230450e+00,-3.302091822955266487e-01,-4.059232497333658429e+00,3.510689166760875946e+00,-2.090288200212179870e+00,1.350521842300447917e+00,-2.273399519265630886e+00,2.812783446269738086e+00,8.519858691152564223e-01,-1.343842995421017816e+00,-1.214027398462112606e+00,3.696608088961437666e+00,-2.493347028255830988e+00,8.932291379307321089e-01,-1.524856410616833635e+00
-3.575905084732827754e-01,-1.382557852314092672e+00,7.389601182581394534e-01,2.205154710548397645e+01,-1.614708525065385647e+00,-1.878913808731306201e+00,3.217118502523030887e-01,-1.825148399621149498e+00,-4.111200794817093218e+00,-2.029800465156021971e-01,1.959181545051042583e+00,-1.380672467308976525e+00,-5.429877005756427177e-01,-1.895513663666244852e+00,-2.879570110279197070e+00,2.943866891595943724e-01,1.449131765811561279e-01,1.084751942362955690e+00,-8.152478157896364541e-02,1.349637745339045791e+00,2.924312066690111234e+00,-2.860201340953417048e+00,-7.751741822695299433e-01,-2.130784790859156175e+00,5.843585111420260825e-01,-3.245088639314914758e+00,3.298738632136759552e+00,-2.991362682780251525e+00,1.999904511021729281e+00,-3.801299509798073961e-01,1.776262380169613797e+00,-1.889417778398899017e+00,1.829770496982122685e+00,2.556212290259993747e+00,-3.296987984553582107e-01,-3.519146803816983748e+00,-2.473441302833531807e+00,-7.371019848641390260e-01,1.025011690083455163e+00,-1.648031871415859717e+00,6.814768169028108113e-01,3.352067305010961729e+00,-2.939822041337794012e+00,-1.836548161650177757e+00,7.764404538944680301e-01,-1.399963796003293348e+00,-2.650500267101738139e+00,1.329580566239530470e-01,3.052901244315456619e+00,4.458868286134866077e-01
-2.036702093920021106e+00,-3.982754162592883618e-01,-2.153659200892644066e+00,-1.614708525065385647e+00,2.868120463674134157e+01,-1.432968665252488005e+00,-3.129760409276332922e+00,3.598680295302526533e-01,-2.047818850327292495e+00,4.253372385295224878e-01,2.131086922933382866e+00,-3.072296289522583823e+00,-2.285058095026477165e+00,-1.894253577023514712e+00,6.233584134680859590e-01,2.452137865087056223e-01,-4.104744599788131332e+00,3.218338346028200014e+00,1.317972393986746704e+00,-1.728094006318878773e-01,-2.045398183434664396e+00,1.169615083265957534e+00,-1.130818641503218203e+00,-3.038451403280861385e+00,1.338099215250495799e+00,3.106456193701149782e-01,-2.410348051074931996e-01,1.357881517812773886e+00,1.240869867937153037e+00,-1.360228936059309612e+00,3.194566704975017046e+00,-1.982055244309762210e-01,8.813648636331217201e-01,-6.058804588595749496e-04,2.852605742703213210e+00,2.632513023742649727e-01,-3.683618083833382517e+00,4.708067235697446784e-01,-1.657860376174295824e+00,3.743639516192153738e-01,-1.818312534570636796e+00,-2.184742335948961056e+00,-4.050403143869703904e+00,1.500375211172711554e+00,-1.195792399004576900e+00,2.294606810714324929e+00,5.233129415873088996e-01,-7.187368908039335480e-01,-1.878060454320038541e+00,-1.204653197148781052e+00
-9.197328596753129304e-01,-4.225588349481196326e-01,3.677569699472318376e+00,-1.878913808731306423e+00,-1.432968665252488005e+00,2.602526772010457279e+01,6.884058517505844410e-01,4.827568376483618029e-01,1.280397300262550830e+00,8.553083152950476942e-01,-3.560724118042697395e+00,4.309760817537454103e-01,1.711315305382364649e+00,1.381141560766378618e+00,1.937584133855745350e+00,-3.919469353951218871e+00,2.807820645165655993e+00,-1.672283999285882450e+00,-7.052187340525151171e-01,1.393986583961365877e+00,-7.704078343992549760e-01,-2.596734380673248577e+00,-1.184092402541480737e+00,-1.166503128707543580e+00,-1.227856386441285030e+00,3.239614693871410100e+00,-1.696318822088683231e-01,9.676475579793563098e-01,1.129559765391614734e+00,4.441413050303428811e+00,3.977941052284144074e-01,-1.327007714196816179e+00,6.008001204512201099e-01,2.573088179720669277e+00,-2.211895679976737750e+00,8.655166862199565880e-01,-3.848054531586014182e+00,2.323261227050058084e-03,7.210010065614543828e-01,3.647228851667168925e+00,2.467603578824973526e-02,-1.217993362999631124e+00,-7.101612629436150625e-02,-2.791567531586024664e+00,-1.542703925608478466e+00,4.959330110007838854e+00,3.037294573861890168e+00,-1.525760111695063426e+00,-1.710077311808191558e+00,-1.291404914275706917e+00
-7.097563189697994046e-01,-1.007536123120940319e+00,1.381314775387482985e-01,3.217118502523028112e-01,-3.129760409276333366e+00,6.884058517505841079e-01,2.336243445893641990e+01,2.569384304249165418e-01,-2.299207232260253697e+00,8.997584253210807459e-01,3.192427996163588855e+00,-2.877895306515696472e+00,1.479412597182564237e+00,5.066112928724830766e-01,-3.434059194821614369e+00,5.857074596951079570e-01,5.461555620272195988e-01,2.807075994229543681e-01,-1.182894567879919784e-01,-1.897482084651250789e+00,2.855952465569201459e-01,-2.369643892270446361e+00,-1.489873967623461137e+00,1.928791391306096781e+00,-1.176525504906592134e+00,-2.905216757676452044e+00,1.782954071477368840e+00,-7.897302735080393710e-01,1.889087322086523635e+00,4.506011229099343707e-01,-3.060395046616627202e+00,-8.764268578572749213e-01,2.518365763362882537e-01,4.893523315745378910e-01,3.079800402270195026e+00,1.895215205746214257e-02,4.414406065395461848e-02,3.191007008262869871e+00,-4.404972464684844269e+00,-4.435489699408462494e-01,-2.963595175499483148e+00,-2.132952867859600143e+00,-3.686609718869680030e-01,-3.507370482320391503e+00,-1.513463953356547487e+00,8.060120427729000614e-02,-4.137090505982720101e-01,-4.499074090351250277e+00,1.799802469339809363e+00,-1.680163766290326377e+00
2.552411268785305332e+00,-2.155127887680001297e+00,5.305083583620553433e-01,-1.825148399621149498e+00,3.598680295302534304e-01,4.827568376483615253e-01,2.569384304249169859e-01,2.626846173492654302e+01,5.088440418338936233e+00,1.790852960424919038e+00,6.583427900609030381e+00,1.005252864278122882e+00,3.121432459911875235e+00,1.801076386982900290e+00,1.423345413640671575e+00,-2.382196375906166175e+00,-1.637017280591591906e+00,-7.172295050846163589e-01,-6.608068737176827634e-01,7.401630213305034900e-01,2.837819187205446347e+00,-5.354338233366605637e-01,-1.365916845509914657e+00,-9.826736226738372881e-01,3.079922495817417616e+00,1.879635521321362468e+00,1.481212898118406507e+00,-1.485715116476488573e+00,3.733112769329753444e+00,1.272073214991400913e+00,-2.004799756556582491e+00,-4.779703317464275014e-01,1.158945734013490991e+00,-2.355147791698179560e+00,-1.058269709294197281e+00,-2.397663554403690167e+00,-2.226428884689493071e+00,-3.034114621386216348e-01,2.220786476848697344e+00,8.460986448850028596e-01,2.410359343237023388e+00,-5.614734108053870409e-01,-2.586297900287455875e-01,1.594782055519506914e+00,1.467615852221538231e-01,-3.142680896270006574e+00,1.236218146347541014e+00,-2.104193075853661110e+00,-1.550357698445105292e+00,4.139610653380014216e-01
-3.162299214609914255e+00,1.598706304090898644e+00,-2.574318507382663324e+00,-4.111200794817093218e+00,-2.047818850327292495e+00,1.280397300262550830e+00,-2.299207232260253697e+00,5.088440418338936233e+00,2.467443058508825970e+01,-5.949670994323781326e-01,-2.518465869136941926e+00,2.678317885668307419e+00,-1.805448219144290545e-01,1.153755161587814770e+00,-2.316974832625909586e-01,2.562158014359399161e+00,-1.160180835081572104e+00,1.935904564664543415e+00,9.892050768318486620e-01,-1.720486218301575887e+00,1.164120417337696001e+00,-2.351675069690280839e+00,-2.970788134420226267e+00,1.533499967138113096e+00,-1.705538578917973336e+00,-3.312941125093271655e-01,-1.236528030906815623e+00,8.380194492984885946e-01,-5.090047267530534159e-01,-1.078129092455692578e-01,-2.202853481652144563e+00,-6.683988566950015420e-01,-2.290599423371558974e+00,-2.081707030604650621e-01,5.161576357379268565e+00,-2.723602130290362577e+00,4.808226323917721978e-01,1.508854499844514141e+00,9.867915708627852944e-02,1.243523613578000564e+00,1.829500433292206907e+00,-7.611888796385088973e-01,3.421986771920761949e-01,-1.120101156083491256e+00,6.133748222260935190e-01,-5.099002492624056249e-01,5.955481871196020904e+00,-1.888737258942837949e+00,-1.891191470484885118e+00,3.304293114454656677e-01
7.675715578416439921e-01,1.015147886087023776e+00,1.859257144459062427e+00,-2.029800465156027522e-01,4.253372385295223768e-01,8.553083152950479162e-01,8.997584253210805239e-01,1.790852960424918816e+00,-5.949670994323782436e-01,2.712748812034353563e+01,-1.467733309711231948e+00,3.446795839597017186e-01,9.912492326418153032e-01,1.836115846341145108e+00,-9.321627842099584615e-01,-2.400037602915650936e+00,-8.171967560856372437e-01,2.027627489574577613e+00,-2.335663443631671221e+00,-1.424020972240995775e+00,-4.926898091146128533e-01,-2.259891128575167052e+00,1.898829295730783961e-01,-6.564795788004418320e-02,9.310772551106344386e-01,-3.779006025061631274e-02,3.714065589508263598e-01,3.631606303831341975e+00,-7.269207245209017287e-01,-1.779744046180935735e+00,-3.055034467641935869e+00,-9.129015180934154650e-01,3.123392858048311127e-01,6.537579192594331623e-01,1.289210199219595232e+00,2.813134883647900875e-01,-4.950699048116088186e+00,-1.965897826669579684e+00,3.743934277113291076e-01,1.185814724019780275e+00,-6.678132736124943181e-01,2.706330582490550918e-01,2.232618821751614746e+00,-1.120170482644902821e+00,4.226308919425371124e-01,3.060107948628927321e+00,-8.179469398218376375e-01,-1.101512374499058033e+00,1.648110830936931004e+00,-7.656779188693627169e+00
