0.000000000000000000e+00,1.456692913385826751e-02,8.267716535433070751e-03,3.503937007874016046e-02,2.047244094488188948e-02,1.456692913385826751e-02,3.700787401574803098e-02,2.559055118110236185e-02,2.204724409448818867e-02,1.889763779527559029e-02,9.055118110236220347e-03,2.165354330708661387e-02,2.755905511811023584e-03,2.637795275590551144e-02,8.661417322834645549e-03,1.062992125984251954e-02,3.818897637795275884e-02,2.125984251968503908e-02,1.574803149606299191e-03,1.181102362204724393e-03,3.582677165354331006e-02,2.677165354330708624e-02,3.543307086614173179e-02,1.574803149606299191e-02,9.842519685039369942e-03,1.377952755905511792e-02,3.307086614173228301e-02,1.023622047244094474e-02,1.614173228346456671e-02,1.771653543307086590e-02,3.307086614173228301e-02,3.149606299212598381e-02,3.346456692913386127e-02,3.661417322834645965e-02,2.716535433070866104e-02,3.188976377952756208e-02,3.149606299212598381e-03,3.070866141732283422e-02,5.118110236220472370e-03,1.496062992125984231e-02,6.692913385826771561e-03,1.850393700787401549e-02,2.125984251968503908e-02,2.283464566929133827e-02,1.653543307086614150e-02,2.007874015748031468e-02,3.031496062992125942e-02,5.118110236220472370e-03,2.637795275590551144e-02,3.228346456692913341e-02
6.347962382445140883e-02,4.800000000000000000e+01,7.601880877742946130e-02,2.664576802507837017e-02,3.134796238244513811e-02,6.112852664576802486e-02,6.426332288401254145e-02,7.680250783699059391e-02,7.445141065830720994e-02,7.053291536050157115e-03,7.523510971786834256e-02,4.858934169278996545e-02,6.661442006269592542e-02,7.758620689655172653e-02,4.153605015673981354e-02,3.918495297805642263e-03,1.567398119122256905e-02,4.780564263322883978e-02,2.037617554858934046e-02,6.426332288401254145e-02,2.507836990595611187e-02,1.645768025078369820e-02,2.821316614420062846e-02,1.567398119122256905e-02,5.094043887147335636e-02,3.918495297805642263e-03,6.034482758620689918e-02,1.959247648902821479e-02,4.545454545454545581e-02,5.877742946708464089e-02,2.272727272727272790e-02,4.075235109717868093e-02,2.272727272727272790e-02,1.567398119122256905e-02,2.664576802507837017e-02,2.351097178683385705e-02,6.818181818181817677e-02,1.253918495297805594e-02,3.918495297805642263e-03,5.564263322884012430e-02,3.683385579937303866e-02,1.724137931034482735e-02,3.369905956112852902e-02,5.642633228840125692e-02,1.018808777429467023e-02,1.567398119122256905e-02,6.269592476489027622e-02,7.366771159874607733e-02,7.131661442006269336e-02,6.269592476489027622e-02
4.748505100246219052e-02,8.019697502638059583e-02,5.300000000000000000e+01,5.698206120295462584e-02,8.125219838199085332e-02,1.034118888498065381e-01,9.919099542736545261e-02,8.969398522687302422e-02,4.220893422441083717e-03,8.969398522687302422e-02,8.547309180443193877e-02,9.497010200492438103e-02,5.909250791417516857e-02,2.110446711220541859e-03,7.281041153710869629e-02,1.023566654941962667e-01,3.271192402391839837e-02,2.849103060147731292e-02,2.849103060147731292e-02,1.582835033415406351e-02,2.638058389025677020e-02,9.285965529370383831e-02,8.758353851565248149e-02,8.336264509321139604e-02,7.914175167077031059e-02,1.034118888498065381e-01,9.708054871614490988e-02,8.125219838199085332e-02,5.487161449173408312e-02,1.477312697854379214e-02,2.215969046781568821e-02,5.170594442490326903e-02,2.427013717903622747e-02,2.743580724586704156e-02,4.642982764685191915e-02,3.798804080196974825e-02,7.281041153710869629e-02,3.165670066830812788e-03,1.044671122054168233e-01,8.863876187126275286e-02,6.542384804783679675e-02,5.170594442490326903e-02,6.964474147027788220e-02,9.391487864931410967e-02,6.436862469222651151e-02,6.436862469222651151e-02,8.969398522687302422e-02,4.326415758002110507e-02,7.597608160393949650e-02,7.386563489271896071e-03
8.665511265164644455e-03,1.213171577123050258e-02,1.109185441941074463e-01,6.000000000000000000e+01,1.213171577123050258e-02,1.091854419410745181e-01,1.351819757365684549e-01,4.506065857885615394e-02,1.733102253032928891e-02,1.542461005199306789e-01,1.039861351819757335e-01,8.665511265164645149e-02,4.852686308492201034e-02,1.906412478336221711e-02,1.213171577123050258e-02,1.057192374350086617e-01,4.852686308492201034e-02,3.812824956672443422e-02,1.299826689774696842e-01,7.105719237435008384e-02,1.421143847487001677e-01,4.852686308492201034e-02,6.412478336221837105e-02,2.426343154246100517e-02,8.492201039861352330e-02,1.698440207972270466e-01,1.161178509532062447e-01,1.299826689774696842e-01,1.455805892547660241e-01,5.892547660311958646e-02,1.091854419410745181e-01,8.665511265164645149e-02,7.625649913344886843e-02,1.039861351819757335e-01,9.185441941074523609e-02,6.759098786828422745e-02,3.466204506065857782e-02,1.074523396880415899e-01,1.005199306759098771e-01,6.585788561525129925e-02,1.698440207972270466e-01,8.838821490467937969e-02,1.022530329289428053e-01,1.282495667244367421e-01,9.358752166377816428e-02,2.253032928942807697e-02,2.253032928942807697e-02,2.772963604852686156e-02,1.039861351819757335e-01,1.438474870017331098e-01
7.711038961038961526e-02,1.136363636363636465e-01,2.029220779220779463e-03,1.582792207792207695e-01,6.900000000000000000e+01,1.014610389610389601e-02,1.846590909090909116e-01,1.785714285714285476e-01,2.008928571428571508e-01,6.290584415584415945e-02,8.725649350649350433e-02,1.582792207792207695e-01,1.400162337662337608e-01,1.623376623376623362e-01,1.156655844155844159e-01,7.305194805194804852e-02,5.681818181818182323e-02,9.740259740259740728e-02,1.278409090909090884e-01,5.073051948051948007e-02,1.663961038961038752e-01,1.968344155844156118e-01,7.102272727272726516e-02,2.008928571428571508e-01,6.493506493506494281e-02,4.261363636363636048e-02,1.237824675324675355e-01,1.217532467532467522e-01,1.826298701298701213e-02,1.846590909090909116e-01,2.840909090909091161e-02,1.988636363636363535e-01,5.681818181818182323e-02,1.075487012987012964e-01,1.907467532467532478e-01,6.696428571428571230e-02,3.449675324675324783e-02,1.359577922077921941e-01,3.855519480519480763e-02,6.087662337662337955e-03,1.055194805194805130e-01,2.029220779220779203e-02,7.508116883116883189e-02,1.582792207792207695e-01,3.246753246753247141e-02,1.014610389610389601e-01,9.740259740259740728e-02,1.420454545454545303e-01,1.156655844155844159e-01,3.855519480519480763e-02
2.081526452732003485e-02,2.341717259323504163e-01,1.795316565481352988e-01,1.457068516912402578e-01,2.419774501300953895e-01,8.000000000000000000e+01,1.561144839549002683e-01,1.743278404163053075e-01,1.587163920208152779e-01,1.066782307025151699e-01,2.575888985255854191e-01,2.211621856027753685e-01,1.509106678230702492e-01,7.805724197745013415e-02,1.743278404163053075e-01,9.106678230702515420e-02,5.464006938421508974e-02,1.925411968777103189e-01,2.862098872506504965e-02,1.092801387684301795e-01,1.821335646140503223e-02,7.805724197745013068e-03,2.003469210754553476e-01,8.326105810928013939e-02,7.805724197745013068e-03,8.326105810928013939e-02,4.683434518647007494e-02,1.196877710320902038e-01,2.237640936686903781e-01,1.092801387684301795e-01,1.170858629661752082e-01,7.545533391153512459e-02,2.081526452732003207e-01,2.263660017346053599e-01,2.523850823937554000e-01,1.040763226366001742e-02,6.504770164787510023e-02,1.405030355594102387e-01,6.504770164787510023e-02,5.984388551604510192e-02,1.899392888117953371e-01,8.846487424111015851e-02,5.724197745013009930e-02,1.951431049436253562e-01,1.795316565481352988e-01,4.943625325238508450e-02,2.601908065915004356e-03,7.805724197745013068e-03,1.951431049436253562e-01,1.379011274934952291e-01
1.130510694020078477e-01,2.444347446529899354e-02,2.627673505019642031e-01,2.444347446529899354e-02,2.719336534264513161e-01,1.558271497162811159e-01,9.300000000000000000e+01,2.261021388040156954e-01,1.619380183326058487e-01,1.588825840244434684e-01,2.902662592754255977e-01,6.721955477957222702e-02,4.277608031427324736e-02,1.833260584897424689e-02,1.161065037101702280e-01,1.283282409428197213e-01,1.741597555652553420e-01,1.497162810999563276e-01,1.711043212570929895e-01,1.191619380183325944e-01,2.505456132693147375e-01,2.749890877346137033e-02,2.230467044958533152e-01,1.374945438673068621e-01,1.955477957223919483e-01,6.110868616324749425e-02,2.658227848101266111e-01,6.721955477957222702e-02,1.772151898734177222e-01,1.833260584897424550e-01,1.955477957223919483e-01,1.741597555652553420e-01,1.558271497162811159e-01,8.860759493670886111e-02,5.805325185508511399e-02,1.680488869489306092e-01,2.474901789611523295e-01,1.863814927979048630e-01,4.888694893059798707e-02,1.222173723264949885e-01,2.199912701876909626e-01,2.169358358795286101e-01,1.680488869489306092e-01,7.638585770405936781e-02,3.360977738978611351e-02,9.777389786119597415e-02,1.222173723264949677e-02,1.863814927979048630e-01,2.627673505019642031e-01,1.527717154081187356e-02
3.112050739957716861e-01,1.961945031712473697e-01,1.556025369978858430e-01,4.397463002114165159e-02,6.088794926004228308e-02,7.780126849894292151e-02,1.488372093023255793e-01,1.080000000000000000e+02,1.150105708245243163e-01,1.961945031712473697e-01,2.503171247357293683e-01,7.103594080338265782e-02,1.826638477801268423e-01,2.570824524312896320e-01,2.875264270613107631e-01,3.720930232558139483e-02,1.488372093023255793e-01,2.503171247357293683e-01,2.536997885835095001e-01,5.750528541226215817e-02,2.773784355179704231e-01,2.706131078224101594e-01,1.285412262156448160e-01,1.657505285412262108e-01,1.014799154334037994e-02,1.589852008456659749e-01,2.604651162790697638e-01,1.014799154334037994e-02,1.353065539112050658e-02,1.082452431289640526e-01,3.112050739957716861e-01,8.456659619450317134e-02,1.285412262156448160e-01,3.213530655391120261e-01,1.556025369978858430e-01,5.073995771670190141e-02,2.909090909090908950e-01,1.725158562367864745e-01,2.131078224101480012e-01,3.145877378435518179e-01,1.353065539112050797e-01,9.133192389006342116e-02,1.420718816067653156e-01,1.082452431289640526e-01,2.367864693446088686e-01,2.604651162790697638e-01,1.353065539112050797e-01,2.875264270613107631e-01,2.367864693446088825e-02,3.044397463002114154e-02
1.329026303645592932e-01,2.491924319335486748e-01,1.744347023534840724e-01,3.945546838947854296e-01,4.153207198892477914e-03,6.645131518227964662e-02,3.737886479003230122e-02,1.412090447623442768e-01,1.250000000000000000e+02,2.824180895246885536e-01,1.038301799723119478e-01,2.076603599446238957e-02,3.654822335025380564e-01,3.488694047069681448e-01,1.162898015689893816e-01,1.079833871712044396e-01,2.408860175357637190e-01,2.907245039224734540e-02,1.578218735579141607e-01,5.399169358560221982e-02,2.865712967235810038e-01,1.329026303645592932e-01,1.993539455468389676e-01,4.070143054914628356e-01,1.868943239501615061e-01,8.306414397784955828e-03,8.306414397784955828e-02,3.904014766958929794e-01,8.306414397784955828e-02,7.891093677895708036e-02,2.450392247346561969e-01,3.281033687125057274e-01,2.491924319335486748e-01,1.038301799723119478e-01,6.229810798338716871e-02,4.028610982925703299e-01,1.495154591601292049e-01,1.495154591601292049e-01,1.204430087678818595e-01,3.073373327180433656e-01,1.412090447623442768e-01,6.645131518227964662e-02,3.156437471158283214e-01,3.447161975080756946e-01,9.137055837563451410e-02,2.616520535302261363e-01,3.987078910936779352e-01,8.306414397784955828e-03,1.204430087678818595e-01,2.491924319335486748e-01
3.726204941271770155e-01,1.498582422033211958e-01,4.050222762251923930e-02,2.389631429728635015e-01,1.660591332523289054e-01,3.483191575536654372e-01,7.695423248278655814e-02,3.321182665046578109e-01,3.564196030781693336e-01,1.440000000000000000e+02,2.065613608748481378e-01,1.377075739165654067e-01,1.539084649655731163e-01,1.822600243013365595e-01,1.984609153503442691e-01,2.997164844066423917e-01,1.620089104900769572e-01,1.296071283920615658e-01,1.620089104900769572e-01,3.483191575536654372e-01,7.290400972053462381e-02,2.875658161198866303e-01,1.984609153503442691e-01,1.822600243013365595e-01,3.442689347914135167e-01,2.632644795463750520e-01,1.417577966788173272e-01,1.417577966788173272e-01,2.835155933576346751e-02,2.389631429728635015e-01,2.187120291616038992e-01,2.794653705953827338e-01,1.134062373430538700e-01,3.280680437424058349e-01,2.835155933576346543e-01,1.822600243013365595e-01,3.523693803159173576e-01,2.187120291616038992e-01,1.174564601053057766e-01,3.564196030781693336e-01,3.645200486026731190e-02,3.321182665046578109e-01,1.053057918185500152e-01,1.053057918185500152e-01,1.215066828675577248e-01,1.579586877278250090e-01,2.308626974483596606e-01,4.009720534629404587e-01,4.050222762251923930e-03,9.315512353179425387e-02
